Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
1,1,actual_hyper_lin,lin_center_own,0.79,0.679245283,0.732532439,0.654545455,0.751633987,0.734622642,"[[79 21]
 [17 36]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.79,0.660377358,0.722286725,0.642201835,0.745098039,0.725188679,"[[79 21]
 [18 35]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.76,0.679245283,0.71848898,0.637168142,0.732026144,0.719622642,"[[76 24]
 [17 36]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.78,0.679245283,0.727881392,0.648648649,0.745098039,0.729622642,"[[78 22]
 [17 36]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.78,0.679245283,0.727881392,0.648648649,0.745098039,0.729622642,"[[78 22]
 [17 36]]",,,,,,,,,,
1,1,SVM,SVM,0.89,0.566037736,0.709770093,0.638297872,0.777777778,0.728018868,"[[89 11]
 [23 30]]",,,,,,,,,,
1,1,WSVM,WSVM,0.87,0.622641509,0.736001436,0.666666667,0.784313725,0.746320755,"[[87 13]
 [20 33]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.86,0.622641509,0.731759317,0.66,0.777777778,0.741320755,"[[86 14]
 [20 33]]",,,,,,,,,,
1,1,own_class_center,exp,0.88,0.58490566,0.717437789,0.645833333,0.777777778,0.73245283,"[[88 12]
 [22 31]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.86,0.622641509,0.731759317,0.66,0.777777778,0.741320755,"[[86 14]
 [20 33]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.88,0.566037736,0.705771356,0.631578947,0.77124183,0.723018868,"[[88 12]
 [23 30]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.85,0.603773585,0.716385055,0.64,0.764705882,0.726886792,"[[85 15]
 [21 32]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.86,0.603773585,0.720586763,0.646464646,0.77124183,0.731886792,"[[86 14]
 [21 32]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.87,0.622641509,0.736001436,0.666666667,0.784313725,0.746320755,"[[87 13]
 [20 33]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.87,0.622641509,0.736001436,0.666666667,0.784313725,0.746320755,"[[87 13]
 [20 33]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.87,0.622641509,0.736001436,0.666666667,0.784313725,0.746320755,"[[87 13]
 [20 33]]",,,,,,,,,,
Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,,,,,,,,,
2,1,SVM,SVM,0.89,0.574074074,0.714790827,0.645833333,0.779220779,0.732037037,"[[89 11]
 [23 31]]",,,,,,,,,,
2,1,WSVM,WSVM,0.81,0.648148148,0.724568837,0.648148148,0.753246753,0.729074074,"[[81 19]
 [19 35]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.81,0.648148148,0.724568837,0.648148148,0.753246753,0.729074074,"[[81 19]
 [19 35]]",,,,,,,,,,
2,1,own_class_center,exp,0.84,0.666666667,0.748331477,0.679245283,0.779220779,0.753333333,"[[84 16]
 [18 36]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.81,0.648148148,0.724568837,0.648148148,0.753246753,0.729074074,"[[81 19]
 [19 35]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.83,0.666666667,0.743863787,0.672897196,0.772727273,0.748333333,"[[83 17]
 [18 36]]",,,,,,,,,,
2,1,actual_hyper_lin,lin_center_own,0.83,0.62962963,0.72290566,0.647619048,0.75974026,0.729814815,"[[83 17]
 [20 34]]",,,,,,,,,,
2,1,actual_hyper_lin,exp,0.82,0.648148148,0.729027765,0.654205607,0.75974026,0.734074074,"[[82 18]
 [19 35]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new,0.8,0.648148148,0.7200823,0.642201835,0.746753247,0.724074074,"[[80 20]
 [19 35]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.81,0.648148148,0.724568837,0.648148148,0.753246753,0.729074074,"[[81 19]
 [19 35]]",,,,,,,,,,
2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.81,0.648148148,0.724568837,0.648148148,0.753246753,0.729074074,"[[81 19]
 [19 35]]",,,,,,,,,,
2,1,SVM,SVM,0.89,0.592592593,0.726228206,0.659793814,0.785714286,0.741296296,"[[89 11]
 [22 32]]",,,,,,,,,,
2,1,WSVM,WSVM,0.86,0.611111111,0.724952106,0.653465347,0.772727273,0.735555556,"[[86 14]
 [21 33]]",,,,,,,,,,
2,1,own_class_center,lin_center_own,0.86,0.592592593,0.713883485,0.64,0.766233766,0.726296296,"[[86 14]
 [22 32]]",,,,,,,,,,
2,1,own_class_center,exp,0.85,0.611111111,0.720724944,0.647058824,0.766233766,0.730555556,"[[85 15]
 [21 33]]",,,,,,,,,,
2,1,estimated_hyper_lin,lin_center_own,0.86,0.611111111,0.724952106,0.653465347,0.772727273,0.735555556,"[[86 14]
 [21 33]]",,,,,,,,,,
2,1,estimated_hyper_lin,exp,0.86,0.611111111,0.724952106,0.653465347,0.772727273,0.735555556,"[[86 14]
 [21 33]]",,,,,,,,,,
